elevation,slope,aspect,tpi,ndvi,ndmi,ndwi,mndwi,ndfi,evi,ibi,ndbi,ui,mvi,nbr,savi,evi2,bui,kndvi
609,6,90,-10,7352,2485,-6429,-4693,8424,4147,7293,-2485,-5564,2039,5564,3914,3813,-9528,2504
555,5,0,11,7647,1775,-6616,-5487,6187,5734,7319,-1775,-4675,1610,4675,4947,5029,-9963,4821
596,7,98,-10,7835,2584,-6911,-5268,8418,4875,7306,-2584,-5688,2013,5688,4470,4441,-10227,3465
529,3,270,0,7786,2957,-6971,-5055,9059,4456,7562,-2957,-6047,2254,6047,4238,4172,-10037,2983
648,1,270,2,6319,1059,-5680,-4919,5278,3370,1079,-1059,-3640,1360,3640,3237,3089,-8335,1667
599,3,199,0,6988,1570,-6129,-5042,6665,4099,3511,-1570,-4663,1580,4663,3690,3576,-9456,2254
666,4,76,-3,6660,1238,-6055,-5206,6072,3494,1538,-1238,-4438,1414,4438,3399,3257,-9294,1824
598,6,309,-10,6531,999,-5716,-4997,4794,3794,1669,-999,-3496,1339,3496,3597,3482,-8499,2209
654,2,64,-3,7654,2165,-6593,-5172,7833,4567,6202,-2165,-5384,1811,5384,4155,4081,-10238,2868
557,5,259,-10,8126,3196,-7240,-5262,9265,5284,8881,-3196,-6224,2364,6224,4882,4926,-10444,4307
569,1,135,2,3182,-2036,-4014,-5590,-6029,1422,-16384,2036,-196,529,196,1475,1337,-7124,318
629,4,135,10,7823,2779,-6634,-4727,8892,4758,8807,-2779,-5941,2202,5941,4369,4323,-10232,3243
629,4,346,-8,7796,2965,-6781,-4762,8739,5498,10392,-2965,-5767,2341,5767,4897,4961,-9648,4580
663,4,104,11,6713,714,-6080,-5608,4682,3671,-2049,-714,-3486,1217,3486,3480,3347,-9144,1956
546,5,307,3,7904,3353,-7190,-5056,9394,4608,8166,-3353,-6244,2505,6244,4375,4328,-9849,3225
654,7,98,0,6738,1319,-6088,-5176,6214,3670,2063,-1319,-4529,1458,4529,3502,3369,-9352,1972
706,0,0,-1,7526,2588,-6603,-4841,8481,4502,7627,-2588,-5589,2073,5589,4145,4073,-9642,2898
627,2,180,-12,7015,1906,-5895,-4494,6865,4362,7648,-1906,-4564,1761,4564,3984,3905,-8814,2783
592,2,90,-2,7119,1854,-6403,-5152,7242,4058,4360,-1854,-4789,1687,4789,3726,3610,-9294,2257
666,2,153,0,6320,635,-5812,-5375,4634,3356,-2592,-635,-3867,1195,3867,3243,3096,-9235,1674
681,3,326,7,6789,1849,-6248,-4979,6681,4068,4567,-1849,-4472,1711,4472,3791,3696,-8533,2511
606,2,153,-8,6778,1468,-6270,-5289,6372,3785,2674,-1468,-4263,1508,4263,3585,3463,-8891,2120
569,1,315,-5,5736,484,-5194,-4831,3094,3208,-2994,-484,-2595,1157,2595,3075,2929,-7541,1577
642,1,180,-9,5882,535,-5806,-5443,4649,2810,-4704,-535,-3657,1168,3657,2820,2654,-8736,1204
644,1,45,-4,6502,885,-5884,-5287,4536,3768,-229,-885,-3353,1282,3353,3560,3445,-8532,2176
617,3,288,11,7852,2694,-6935,-5220,8530,5131,8408,-2694,-5885,2076,5885,4751,4778,-10338,4141
632,6,189,-6,5067,1418,-4863,-3700,5358,2849,5138,-1418,-3178,1612,3178,2790,2643,-5775,1343
633,3,304,12,6064,988,-5573,-4849,4551,3614,146,-988,-3711,1376,3711,3427,3320,-8310,2158
576,4,135,0,5935,990,-5412,-4668,4857,3196,380,-990,-3525,1364,3525,3115,2969,-7892,1597
558,8,339,-8,7677,2590,-6972,-5345,8511,4414,6323,-2590,-5607,2007,5607,4180,4108,-9879,2908
556,2,296,-5,7956,2654,-6795,-5056,8559,4908,8226,-2654,-5755,2084,5755,4525,4504,-10400,3538
628,7,240,5,7773,2952,-6885,-4936,9034,4651,8006,-2952,-5904,2269,5904,4283,4225,-9838,3083
617,6,27,0,8163,2728,-7121,-5451,8836,4841,7035,-2728,-5884,2069,5884,4513,4481,-10752,3416
706,12,198,-2,7355,2310,-6455,-4871,7858,4712,7567,-2310,-5340,1919,5340,4228,4177,-9535,3161
740,4,244,10,7952,2875,-7097,-5294,8894,4877,7577,-2875,-6000,2183,6000,4518,4495,-10346,3525
581,2,117,11,7148,1703,-6179,-5002,6930,4151,4941,-1703,-5146,1618,5146,3864,3762,-9973,2483
505,3,342,0,8181,2562,-7246,-5749,8659,4857,5960,-2562,-6036,1949,6036,4459,4417,-11220,3289
553,1,90,2,7563,2597,-6794,-5095,8471,4378,6806,-2597,-5593,2046,5593,4121,4043,-9687,2831
601,2,0,-2,5149,197,-5026,-4874,2621,2821,-7274,-197,-3044,1067,3044,2781,2630,-7871,1305
673,1,315,16,3236,-713,-3939,-4538,-5302,1656,-24629,713,-484,790,484,1679,1546,-5077,507
591,3,198,-6,7795,2718,-6811,-5014,8706,4724,7774,-2718,-5884,2138,5884,4349,4301,-10192,3218
570,3,326,-1,4212,-230,-4364,-4548,-463,2055,-14638,230,-1075,929,1075,2009,1850,-5703,604
575,6,162,-12,6238,1133,-5655,-4831,5437,3358,1609,-1133,-3952,1399,3952,3274,3134,-8456,1756
565,4,45,-4,8143,3062,-7214,-5327,9190,5333,8471,-3062,-6305,2282,6305,4827,4859,-10790,4165
580,3,162,-13,7947,2428,-7051,-5581,8292,4798,6250,-2428,-5782,1896,5782,4464,4431,-10749,3399
598,18,211,-10,7814,2628,-6936,-5272,8620,4636,6885,-2628,-5661,2059,5661,4328,4281,-10123,3196
606,3,342,-3,8100,2972,-7145,-5298,9077,5175,8145,-2972,-6020,2223,6020,4688,4691,-10467,3840
697,3,326,1,7820,2653,-6743,-4979,8583,4845,8027,-2653,-5712,2096,5712,4397,4357,-10130,3314
598,5,79,-5,6034,1173,-5590,-4725,5183,3555,2270,-1173,-3666,1425,3666,3329,3202,-7852,1926
551,2,27,5,5361,189,-5089,-4947,3437,2704,-7277,-189,-3213,1059,3213,2618,2452,-8268,1045
635,3,135,-4,7413,2867,-6516,-4508,8932,4347,8320,-2867,-5782,2329,5782,4032,3952,-9304,2746
686,5,90,0,7094,1703,-6126,-4938,6820,4061,4581,-1703,-4725,1630,4725,3726,3609,-9438,2254
635,3,72,-4,7246,1650,-6276,-5158,6325,4433,4625,-1650,-4444,1609,4444,4123,4059,-9428,2983
631,2,296,-5,4397,-222,-4328,-4507,1324,2427,-14950,222,-2295,930,2295,2256,2098,-7080,814
549,6,27,-1,7962,2580,-7220,-5701,8243,5520,7585,-2580,-5582,1960,5582,4996,5074,-10281,4722
654,3,326,-6,6152,1035,-5331,-4546,4557,3673,1793,-1035,-3585,1402,3585,3455,3340,-8158,2111
660,5,323,4,4501,-112,-4845,-4933,762,2230,-12594,112,-1921,970,1921,2295,2139,-6637,853
623,12,94,-2,7074,1957,-6251,-4895,7107,4179,6100,-1957,-4814,1743,4814,3956,3872,-9096,2707
608,4,207,2,7954,3107,-6905,-4830,9219,4885,9011,-3107,-6142,2397,6142,4508,4484,-10195,3504
655,3,162,2,4779,-246,-5218,-5395,1635,2433,-14128,246,-2706,931,2706,2517,2363,-7901,1057
579,2,207,1,2174,-1939,-3186,-4824,-10000,942,16383,1939,856,502,-856,1017,912,-5046,152
530,0,0,2,7900,2514,-6786,-5150,8364,4822,7530,-2514,-5719,1990,5719,4440,4404,-10466,3367
586,7,50,-22,7635,2617,-6898,-5226,8425,4582,6893,-2617,-5604,2041,5604,4281,4228,-9786,3142
539,4,76,3,8378,3023,-7467,-5738,9274,5211,7230,-3023,-6315,2193,6315,4772,4782,-11241,3894
500,9,282,-8,7721,2507,-7042,-5506,8503,4243,5472,-2507,-5674,1944,5674,4041,3947,-10158,2616
671,2,153,-3,8214,3060,-7348,-5528,9205,4879,7270,-3060,-6031,2248,6031,4566,4543,-10525,3515
705,5,239,3,7730,2492,-6793,-5176,8242,4706,7354,-2492,-5491,1974,5491,4417,4383,-9964,3395
583,8,21,-4,8098,3155,-7236,-5281,9141,5464,8977,-3155,-6277,2352,6277,4963,5028,-10531,4547
628,2,207,14,7967,2873,-7002,-5168,8893,5046,8256,-2873,-5994,2187,5994,4618,4614,-10378,3747
667,3,0,0,6183,802,-5781,-5220,4521,3497,-751,-802,-3724,1254,3724,3359,3228,-8675,1904
523,3,304,-3,5148,-623,-4789,-5254,-2063,3276,-32141,623,-1027,830,1027,3079,2955,-7231,1802
646,6,207,0,5920,-47,-5974,-6053,1382,3389,-15706,47,-2530,1035,2530,3258,3145,-8736,1951
553,6,351,-14,8142,3562,-7295,-5038,9670,5623,9968,-3562,-6536,2671,6536,5038,5117,-10318,4709
655,2,244,0,7922,2675,-6854,-5114,8423,5003,8395,-2675,-5415,2085,5415,4650,4654,-9857,3847
534,4,166,-10,4553,-1102,-4664,-5491,-3153,2132,-30212,1102,-690,718,690,2094,1933,-7168,663
547,1,270,-2,7746,2631,-6806,-5090,8534,4626,7462,-2631,-5826,2066,5826,4337,4290,-10205,3222
657,5,149,-4,7502,2045,-6549,-5202,7672,4175,5050,-2045,-5196,1754,5196,3866,3754,-9971,2367
582,5,79,-11,7756,2673,-6943,-5240,8712,4468,6633,-2673,-5849,2071,5849,4168,4092,-10168,2857
612,4,27,5,4362,-695,-5290,-5773,133,2144,-23092,695,-2007,822,2007,2250,2093,-7576,816
648,2,64,-10,6081,595,-5773,-5360,4344,3308,-3044,-595,-3812,1186,3812,3202,3058,-8981,1678
589,5,180,11,5874,33,-5574,-5554,3353,2804,-9886,-33,-2984,1011,2984,2790,2622,-8827,1167
632,1,45,10,6463,1025,-5680,-4937,5296,3461,591,-1025,-3592,1366,3592,3289,3144,-8487,1729
621,3,108,18,7858,2290,-6794,-5333,8048,4779,6566,-2290,-5681,1860,5681,4383,4339,-10691,3262
548,5,292,-10,7832,2447,-6947,-5419,8499,4484,5793,-2447,-5618,1932,5618,4100,4011,-10336,2692
704,4,45,-2,6542,1665,-5668,-4424,6805,3577,5000,-1665,-4442,1659,4442,3372,3233,-8497,1824
648,5,112,12,4199,-25,-4613,-4636,338,2294,-11371,25,-1848,996,1848,2317,2170,-6102,949
569,2,0,3,7839,3155,-6910,-4804,9270,5234,9741,-3155,-6211,2427,6211,4729,4755,-10032,4104
579,7,34,1,8657,4011,-7799,-5511,9985,6665,11215,-4011,-6968,2890,6968,5968,6284,-11229,6890
558,4,64,12,7879,3035,-6989,-5019,9137,5093,8792,-3035,-6142,2304,6142,4626,4626,-10184,3810
535,6,18,-8,7488,2021,-6460,-5105,7987,4015,4750,-2021,-5551,1753,5551,3678,3544,-10421,2053
656,11,81,-1,7175,1871,-5829,-4449,6589,4839,9129,-1871,-4692,1761,4692,4334,4310,-9253,3516
518,1,45,0,5601,1142,-5363,-4493,5210,2848,1631,-1142,-3453,1420,3453,2858,2699,-7164,1297
523,3,315,-3,7991,3337,-7089,-4912,9604,5127,9189,-3337,-6385,2532,6385,4628,4625,-10216,3758
643,1,135,0,5637,565,-5574,-5167,3575,3111,-3139,-565,-3241,1183,3241,3130,2994,-7965,1705
613,2,90,7,7609,2504,-6805,-5184,8421,4532,6553,-2504,-5681,1987,5681,4148,4074,-10014,2877
611,5,101,6,6237,921,-5622,-4958,4523,3494,491,-921,-3176,1310,3176,3348,3215,-7974,1871
643,2,153,9,6597,1367,-5790,-4798,6031,3721,3648,-1367,-4398,1496,4398,3534,3409,-8972,2072
648,9,302,-2,7542,2171,-6333,-4814,7523,5173,8598,-2171,-5259,1885,5259,4550,4550,-9929,3827
656,9,72,3,7754,2335,-6497,-4914,7773,5166,8923,-2335,-5457,1935,5457,4678,4697,-10211,4028
573,7,82,0,7727,2714,-6894,-5145,8680,4637,7138,-2714,-5637,2102,5637,4249,4188,-9813,3037
568,5,53,-13,7403,2499,-6651,-4982,8374,4240,6749,-2499,-5549,2009,5549,4015,3928,-9564,2686
652,14,352,10,5624,633,-5744,-5311,3859,3184,-3381,-633,-3678,1202,3678,3118,2984,-8319,1704
580,7,90,5,8142,3401,-7287,-5168,9449,5530,9634,-3401,-6418,2516,6418,5043,5123,-10420,4719
675,5,22,6,7320,2473,-6477,-4763,8154,4642,7883,-2473,-5367,2035,5367,4206,4153,-9273,3129
632,2,244,8,7583,2210,-6600,-5139,7947,4350,5969,-2210,-5470,1842,5470,4035,3945,-10173,2666
668,2,27,1,6959,1415,-6209,-5258,6122,3978,3120,-1415,-4342,1482,4342,3788,3685,-9279,2423
597,5,281,-6,8217,3270,-7105,-4993,9449,5151,9250,-3270,-6435,2468,6435,4747,4760,-10779,3934
557,8,135,-9,7817,3162,-6895,-4774,9485,5251,9337,-3162,-6197,2434,6197,4562,4553,-9959,3699
576,4,166,0,8100,3443,-7413,-5311,9598,4831,8127,-3443,-6423,2554,6423,4608,4597,-10275,3666
539,6,141,4,8242,1971,-7363,-6307,7715,4912,3766,-1971,-5393,1637,5393,4526,4493,-11318,3409
571,3,34,9,8102,3309,-7191,-5097,9459,5241,9152,-3309,-6279,2477,6279,4792,4818,-10303,4094
657,5,259,4,7849,2985,-6901,-4935,9073,4802,8463,-2985,-6046,2292,6046,4443,4411,-10104,3402
620,0,0,-15,7982,3082,-7043,-5060,9307,5050,8547,-3082,-6280,2326,6280,4577,4564,-10467,3640
658,2,297,3,6552,1394,-5536,-4490,5354,4185,6224,-1394,-3975,1523,3975,3848,3766,-8413,2711
600,7,172,-3,7474,2437,-6669,-5052,8025,4618,7148,-2437,-5319,1963,5319,4243,4189,-9471,3131
561,7,8,0,8041,3444,-7111,-4859,9484,4905,9264,-3444,-6335,2610,6335,4593,4582,-10071,3651
575,6,288,-11,7931,2888,-7200,-5444,8995,4623,6791,-2888,-5948,2154,5948,4342,4288,-10239,3140
586,4,104,-4,4650,-146,-4837,-4942,1191,2506,-14975,146,-2348,975,2348,2455,2302,-7273,1015
691,1,0,7,6357,1107,-5454,-4620,4978,3573,2310,-1107,-3124,1412,3124,3360,3224,-7763,1858
648,3,90,10,7793,2842,-6965,-5145,8839,4599,7422,-2842,-5865,2174,5865,4312,4258,-9991,3142
616,4,244,0,7221,2000,-6500,-5171,7636,3938,4490,-2000,-5093,1739,5093,3665,3537,-9552,2111
703,5,59,4,6028,773,-5277,-4694,4731,3435,-192,-773,-3714,1266,3714,3130,2981,-8536,1589
558,9,79,-7,7071,1505,-6412,-5426,6532,3897,2528,-1505,-4506,1515,4506,3685,3564,-9457,2187
546,3,326,-4,8204,3048,-7356,-5561,9252,4921,7135,-3048,-6330,2233,6330,4555,4530,-10967,3486
539,6,90,-21,8198,2823,-7404,-5788,9000,4850,6243,-2823,-5962,2081,5962,4491,4455,-10778,3354
673,3,315,0,6010,738,-5449,-4911,4210,3276,-1209,-738,-3158,1247,3158,3162,3019,-8010,1644
547,6,0,-11,7606,2113,-6738,-5390,8068,3844,4249,-2113,-5384,1768,5384,3685,3549,-10238,2034
499,12,333,-7,7804,2088,-6992,-5746,7554,4836,4996,-2088,-5186,1738,5186,4425,4393,-10345,3403
628,3,252,11,7704,2565,-6953,-5339,8556,4260,6002,-2565,-5708,2000,5708,4077,3989,-10097,2693
596,3,124,-13,6914,1650,-6153,-5016,6271,4251,4939,-1650,-4350,1598,4350,3948,3870,-8872,2771
631,1,45,-2,7803,2880,-7009,-5171,8857,4875,7649,-2880,-5927,2198,5927,4421,4385,-10020,3375
536,6,153,-15,6551,1375,-5943,-4983,5809,3650,2831,-1375,-3839,1482,3839,3490,3365,-8348,2031
700,2,270,24,4688,-325,-5130,-5354,576,2421,-17596,325,-1872,921,1872,2467,2311,-7109,1004
525,8,290,-10,7660,2463,-6968,-5451,7957,5173,7189,-2463,-5473,1928,5473,4630,4642,-9917,3960
699,0,0,1,7197,1854,-6537,-5330,7188,4007,4062,-1854,-4823,1658,4823,3785,3672,-9435,2319
688,5,59,0,6732,1740,-5978,-4726,6645,4191,5790,-1740,-4509,1664,4509,3808,3713,-8664,2540
637,7,293,-7,5921,986,-5444,-4711,4467,3436,1344,-986,-3383,1346,3383,3263,3130,-7726,1833
624,0,0,-4,6870,1225,-6293,-5491,5896,3821,1316,-1225,-4308,1396,4308,3624,3501,-9418,2142
691,3,135,-3,6685,928,-5955,-5327,4533,3775,252,-928,-2845,1295,2845,3618,3501,-8117,2199
666,1,315,11,6435,749,-5655,-5122,4840,3359,-1173,-749,-3624,1240,3624,3243,3093,-8933,1646
510,5,270,0,7692,2719,-6804,-5011,8476,4821,8177,-2719,-5573,2127,5573,4471,4449,-9647,3547
617,3,18,0,6632,1833,-5841,-4483,7091,3955,6407,-1833,-4901,1735,4901,3700,3594,-8829,2369
680,8,235,9,7972,3236,-7020,-4894,9494,4926,8832,-3236,-6350,2463,6350,4493,4464,-10291,3452
625,4,27,5,7918,2641,-7036,-5398,8570,4836,6963,-2641,-5722,2024,5722,4453,4418,-10302,3388
600,5,301,2,8160,3138,-7193,-5236,9151,5757,9634,-3138,-6202,2332,6202,5120,5217,-10555,4914
696,3,198,0,7912,2553,-6772,-5101,8385,4821,7489,-2553,-5614,2022,5614,4381,4335,-10283,3234
624,2,27,-2,7393,1775,-6513,-5377,6453,4912,5576,-1775,-4631,1631,4631,4482,4484,-9659,3771
554,2,27,-15,7922,3306,-7142,-5024,9326,4986,9005,-3306,-6200,2481,6200,4673,4681,-9892,3911
714,4,243,7,6926,1981,-6083,-4656,7203,4152,6808,-1981,-4833,1796,4833,3896,3807,-8878,2644
615,2,207,-11,6680,1133,-5797,-4992,5769,3642,2055,-1133,-4560,1384,4560,3496,3364,-9616,1977
648,2,333,0,6537,1145,-5944,-5150,5756,3470,1028,-1145,-4179,1387,4179,3360,3220,-9030,1813
604,2,244,3,4446,-66,-4748,-4801,387,2391,-11813,66,-1607,983,1607,2340,2187,-6179,914
618,4,194,-4,6312,988,-5404,-4665,4679,3582,2443,-988,-3401,1345,3401,3465,3341,-8175,2045
579,3,72,11,7888,3065,-7344,-5518,9097,4541,6789,-3065,-5845,2250,5845,4349,4298,-9751,3180
675,4,256,3,5990,792,-5301,-4706,4897,3277,-302,-792,-3737,1270,3737,3038,2882,-8491,1454
626,3,124,-1,6500,1490,-5853,-4780,6201,3479,3621,-1490,-3956,1542,3956,3390,3252,-8168,1857
642,6,39,-7,8054,3059,-7064,-5111,9102,4984,8629,-3059,-6019,2303,6019,4656,4655,-10257,3788
637,7,146,2,4198,-433,-4847,-5170,-1154,2080,-19555,433,-1028,888,1028,2164,2011,-6016,772
703,3,124,10,7916,2981,-6921,-4959,9123,5024,8678,-2981,-6097,2291,6097,4543,4526,-10265,3597
687,3,252,1,5661,1094,-5529,-4724,4439,3128,1329,-1094,-2796,1385,2796,3097,2958,-6628,1644
617,8,186,6,7994,2991,-7162,-5312,9209,4576,7073,-2991,-6192,2230,6192,4286,4220,-10516,2999
625,3,56,-8,7666,2305,-6783,-5305,8135,4321,5667,-2305,-5571,1871,5571,4046,3954,-10261,2647
575,1,225,-11,5046,-120,-5026,-5115,948,2710,-12380,120,-1753,966,1753,2650,2494,-7007,1153
601,1,90,6,7993,2938,-7143,-5323,8936,5058,7876,-2938,-5853,2199,5853,4627,4623,-10129,3751
484,1,135,-6,7334,2301,-6861,-5414,8295,3636,4257,-2301,-5522,1854,5522,3565,3423,-9748,1917
566,6,321,0,7843,2647,-7011,-5349,8807,4315,6088,-2647,-5879,2054,5879,4070,3978,-10387,2646
606,3,180,17,7862,2889,-6933,-5053,9087,4738,7797,-2889,-6072,2221,6072,4325,4270,-10288,3142
644,4,14,-3,6620,1178,-5704,-4865,6213,3502,1928,-1178,-4275,1408,4275,3261,3110,-9190,1634
609,3,56,-6,7522,2453,-6775,-5183,8048,4680,7067,-2453,-5307,1952,5307,4339,4299,-9498,3321
565,3,304,-4,3184,-2205,-3412,-5229,-9606,1283,16383,2205,1258,473,-1258,1278,1148,-6014,224
695,2,180,-2,7621,2069,-6458,-5064,7546,4553,6523,-2069,-5180,1779,5180,4185,4116,-10074,2940
569,3,270,-11,7908,2744,-7136,-5465,8727,4889,7120,-2744,-5936,2076,5936,4556,4544,-10430,3641
650,5,79,-5,6385,1527,-5712,-4585,5980,3950,5456,-1527,-4413,1576,4413,3702,3606,-8478,2480
618,6,189,5,8078,2882,-7017,-5181,8883,5100,8142,-2882,-5864,2191,5864,4593,4579,-10359,3629
647,3,252,1,1853,-2470,-3531,-5520,-10000,794,32767,2470,1029,443,-1029,890,797,-5613,120
544,5,239,2,7849,3174,-6965,-4865,9173,4632,8586,-3174,-6094,2433,6094,4391,4352,-9856,3312
601,8,125,-9,8075,2608,-7063,-5447,8590,4960,7004,-2608,-5824,2029,5824,4546,4524,-10699,3532
729,4,346,2,6840,1565,-5943,-4829,6069,4233,5170,-1565,-4300,1574,4300,3874,3786,-8854,2633
669,3,304,6,6778,1555,-5908,-4788,6775,3715,4020,-1555,-4506,1582,4506,3450,3311,-9005,1875
676,1,270,-1,5927,717,-5631,-5118,3850,3526,-1113,-717,-3433,1233,3433,3351,3230,-8233,1995
547,6,180,-2,5921,354,-5731,-5516,3835,2857,-7687,-354,-3232,1120,3232,2929,2777,-8716,1375
531,3,161,0,7607,2081,-6994,-5749,7684,4405,4364,-2081,-5279,1728,5279,4140,4065,-10153,2855
580,3,34,4,6558,1019,-5706,-4975,4940,3731,1566,-1019,-3389,1345,3389,3456,3323,-8391,1948
632,1,315,-4,5936,805,-5134,-4515,3762,3452,1351,-805,-2848,1282,2848,3285,3154,-7478,1861
547,8,55,-10,7831,2876,-7027,-5197,8936,4733,7351,-2876,-6043,2191,6043,4326,4273,-10220,3155
671,8,70,22,8008,2813,-7071,-5318,8884,4748,7256,-2813,-5802,2128,5802,4420,4376,-10280,3273
674,4,104,1,6541,1146,-5821,-5035,5454,3748,844,-1146,-3859,1405,3859,3441,3314,-8764,1962
497,2,0,-10,1092,-578,-1464,-2024,-2805,427,3471,578,-976,626,976,429,379,-3206,40
614,3,56,-4,4230,-763,-4781,-5349,-1737,2283,-28903,763,-1256,797,1256,2291,2140,-6841,898
634,9,143,-9,7461,2420,-6685,-5090,8265,4213,6207,-2420,-5420,1952,5420,3972,3879,-9616,2596
548,3,315,-6,8175,3274,-7298,-5284,9462,5087,8324,-3274,-6348,2416,6348,4684,4684,-10568,3792
612,5,68,-10,8418,3368,-7543,-5601,9531,6085,9281,-3368,-6426,2418,6426,5345,5488,-10962,5345
668,1,315,14,5213,-119,-5008,-5098,796,3352,-12786,119,-2633,965,2633,3104,2980,-8044,1822
670,5,202,0,3334,-1407,-4345,-5422,-4490,1780,-32768,1407,-777,651,777,1827,1688,-6695,586
558,2,333,7,8158,2295,-7221,-5906,8117,4953,5573,-2295,-5569,1804,5569,4609,4595,-10969,3629
686,4,180,-6,4900,82,-4762,-4682,2063,2700,-9103,-82,-2351,1039,2351,2553,2395,-7101,1062
622,4,284,3,7930,2768,-7078,-5359,8724,4890,7596,-2768,-5894,2104,5894,4617,4613,-10341,3766
568,9,32,5,7219,1772,-6388,-5208,6910,4279,4612,-1772,-4836,1629,4836,3902,3804,-9601,2531
534,6,270,-6,7508,2403,-6709,-5136,8436,3959,5502,-2403,-5575,1935,5575,3745,3621,-9897,2176
590,8,315,-4,7247,2546,-6384,-4579,8659,4155,7442,-2546,-5624,2096,5624,3839,3733,-9362,2410
568,3,342,4,8381,3485,-7351,-5194,9797,5724,9608,-3485,-6656,2577,6656,5056,5129,-11040,4609
546,9,169,-2,7667,2420,-6863,-5328,8256,4416,5978,-2420,-5575,1924,5575,4128,4048,-10084,2809
574,2,27,6,5057,399,-5194,-4901,2479,2743,-4851,-399,-2478,1129,2478,2806,2662,-6864,1385
654,7,187,-1,7152,1532,-6366,-5359,6541,4005,3173,-1532,-4497,1519,4497,3787,3676,-9508,2342
597,2,180,-1,5984,765,-5295,-4705,4751,3369,-1040,-765,-3475,1281,3475,3095,2945,-8246,1547
711,2,296,4,6801,1077,-6159,-5445,5980,3435,12,-1077,-4353,1344,4353,3334,3182,-9619,1691
623,2,27,-2,8379,3175,-7506,-5681,9392,5238,7711,-3175,-6258,2294,6258,4867,4896,-10941,4123
602,4,333,14,7573,2638,-6714,-4958,8354,5001,8454,-2638,-5609,2083,5609,4518,4511,-9665,3728
615,9,349,-5,7437,2053,-6475,-5103,7331,4644,6448,-2053,-5090,1766,5090,4220,4164,-9752,3104
602,14,305,-2,5359,292,-5205,-4999,3844,2481,-7855,-292,-2913,1100,2913,2459,2288,-7805,885
643,3,214,0,7048,1822,-6305,-5068,6860,4165,5056,-1822,-4660,1663,4660,3873,3777,-9106,2542
598,5,79,-3,8067,2724,-7261,-5658,8742,5029,6741,-2724,-5887,2037,5887,4595,4582,-10618,3640
690,5,315,-3,7322,1888,-6432,-5171,7144,4326,5119,-1888,-4972,1690,4972,3969,3879,-9722,2636
660,3,19,-1,6555,1090,-5868,-5126,5508,3436,821,-1090,-3928,1361,3928,3365,3228,-8903,1822
607,1,135,3,7992,2677,-6867,-5132,8395,5590,9452,-2677,-5821,2086,5821,4986,5062,-10493,4682
629,7,262,11,8041,3096,-7075,-5098,9391,4816,8255,-3096,-6398,2331,6398,4493,4461,-10701,3421
635,7,278,3,2788,-1602,-3258,-4624,-8030,1355,-1,1602,361,570,-361,1339,1214,-5463,287
697,1,135,10,6761,1734,-5908,-4651,6711,3914,5495,-1734,-4285,1664,4285,3642,3525,-8453,2211
581,5,211,0,8179,2735,-6806,-4999,8272,6510,12541,-2735,-5721,2139,5721,5613,5845,-10544,6319
637,9,32,0,6634,2028,-5950,-4460,7114,4297,7955,-2028,-4997,1825,4997,3995,3932,-8628,2998
663,2,270,5,7466,2597,-6691,-4958,8509,4585,7358,-2597,-5595,2060,5595,4172,4107,-9550,2984
677,6,321,-7,4809,-228,-4851,-5022,858,2415,-14944,228,-1774,937,1774,2454,2295,-6985,966
654,3,108,5,5712,1056,-5443,-4655,4420,3098,1336,-1056,-2676,1371,2676,3045,2898,-6625,1540
667,4,90,24,7988,2914,-7133,-5330,8851,5112,8022,-2914,-5753,2186,5753,4688,4696,-10026,3905
576,6,297,6,8082,3761,-7223,-4745,9769,5553,10757,-3761,-6568,2906,6568,5016,5094,-9932,4694
575,9,156,-2,8127,2840,-7371,-5716,8778,5510,7635,-2840,-5962,2120,5962,4969,5037,-10626,4564
611,7,262,7,7821,2818,-6788,-4907,8746,5037,8869,-2818,-5840,2198,5840,4572,4565,-10039,3718
606,4,284,-10,5425,-315,-4885,-5117,1273,2811,-17545,315,-1921,916,1921,2682,2520,-7872,1128
667,1,45,13,6834,1669,-5690,-4437,6811,3699,5647,-1669,-4532,1664,4532,3536,3403,-8917,1998
675,3,146,0,6435,1241,-5510,-4578,5570,3563,3537,-1241,-3728,1459,3728,3404,3270,-8250,1903
663,5,315,28,7804,2328,-6840,-5362,8058,4733,6503,-2328,-5551,1889,5551,4393,4357,-10403,3346
727,4,0,6,5230,207,-5180,-5032,2037,3016,-8578,-207,-2512,1074,2512,2875,2735,-7416,1463
656,2,27,2,7864,2769,-6814,-4985,8764,4900,8264,-2769,-5937,2156,5937,4462,4431,-10304,3437
609,5,0,14,7401,2374,-6674,-5107,7951,4471,6750,-2374,-5328,1925,5328,4188,4127,-9480,3045
614,1,270,4,7399,1989,-6521,-5216,7207,4448,5884,-1989,-4768,1728,4768,4204,4149,-9432,3100
669,2,244,0,5924,1404,-5368,-4289,5102,3495,4816,-1404,-3279,1547,3279,3333,3208,-6903,1955
612,7,326,-11,7999,2789,-7181,-5490,8938,4446,6228,-2789,-5928,2098,5928,4192,4112,-10466,2810
603,7,214,0,6921,1773,-5925,-4637,6633,4312,6656,-1773,-4517,1687,4517,3933,3850,-8852,2721
608,7,74,5,7879,2703,-7007,-5303,8697,4552,6686,-2703,-5843,2083,5843,4238,4170,-10300,2957
667,1,45,10,5432,197,-5270,-5129,1952,3024,-7170,-197,-2056,1059,2056,2917,2768,-7162,1430
